,date,text
929,10172021054097,"Influenza viruses are responsible for several pandemics and seasonal epidemics and pose a major public health threat. Even after a major outbreak, the emergence of drug-resistant influenza viruses can pose disease control problems. Here we report a novel 6E3 monoclonal antibody capable of recognizing and binding to the H275Y neuraminidase (NA) mutation, which has been associated with reduced susceptibility of influenza viruses to NA inhibitors. The 6E3 antibody had a KD of 72.74 μM for wild-type NA and 32.76 pM for H275Y NA, suggesting that it can identify drug-resistant pandemic H1N1 (pH1N1) influenza virus. Molecular modeling studies also suggest the high-affinity binding of this antibody to pH1N1 H275Y NA. This antibody was also subject to dot-blot, enzyme-linked immunosorbent assay, bare-eye detection, and lateral flow assay to demonstrate its specificity to drug-resistant pH1N1. Furthermore, it was immobilized on Au nanoplate and nanoparticles, enabling surface-enhanced Raman scattering (SERS)-based detection of the H275Y mutant pH1N1. Using 6E3 antibody-mediated SERS immunoassay, the drug-resistant influenza virus can be detected at a low concentration of 102 plaque-forming units/mL. We also detected pH1N1 in human nasopharyngeal aspirate samples, suggesting that the 6E3-mediated SERS assay has the potential for diagnostic application. We anticipate that this newly developed antibody and SERS-based immunoassay will contribute to the diagnosis of drug-resistant influenza viruses and improve treatment strategies for influenza patients."
930,101520210311415,"Introduction: To mitigate the COVID-19 pandemic and prevent overwhelming the healthcare system, social-distancing policies such as school closure, stay-at-home orders, and indoor dining closure have been utilized worldwide. These policies function by reducing the rate of close contact within populations and results in decreased human mobility. Adherence to social distancing can substantially reduce disease spread. Thus, quantifying human mobility and social-distancing compliance, especially at high temporal resolution, can provide great insight into the impact of social distancing policies. Methods: We used the movement of individuals around New York City (NYC), measured via traffic levels, as a proxy for human mobility and the impact of social-distancing policies (i.e., work from home policies, school closure, indoor dining closure etc.). By data mining Google traffic in real-time, and applying image processing, we derived high resolution time series of traffic in NYC. We used time series decomposition and generalized additive models to quantify changes in rush hour/non-rush hour, and weekday/weekend traffic, pre-pandemic and following the roll-out of multiple social distancing interventions. Results: Mobility decreased sharply on March 14, 2020 following declaration of the pandemic. However, levels began rebounding by approximately April 13, almost 2 months before stay-at-home orders were lifted, indicating premature increase in mobility, which we term social-distancing fatigue. We also observed large impacts on diurnal traffic congestion, such that the pre-pandemic bi-modal weekday congestion representing morning and evening rush hour was dramatically altered. By September, traffic congestion rebounded to approximately 75% of pre-pandemic levels. Conclusion: Using crowd-sourced traffic congestion data, we described changes in mobility in Manhattan, NYC, during the COVID-19 pandemic. These data can be used to inform human mobility changes during the current pandemic, in planning for responses to future pandemics, and in understanding the potential impact of large-scale traffic interventions such as congestion pricing policies."
931,10132021014908,"We selected SARS-CoV2 specific single domain antibodies (sdAbs) from a previously constructed phage display library using synthetic immunogenic peptides of the virus spike (S) protein as bait. The sdAbs targeting the cleavage site (CS) and the receptor binding domain (RBD) in S protein efficiently neutralised the infectivity of a pseudovirus expressing SARS-CoV2 S protein. Anti-CS sdAb blocked the virus infectivity by inhibiting proteolytic processing of SARS-CoV2 S protein. Both the sdAbs retained characteristic structure within the pH range of 2 to 12 and remained stable upto 65°C. Furthermore, structural disruptions induced by a high temperature in both the sdAbs were largely reversed upon their gradual cooling and the resulting products neutralised the reporter virus. Our results therefore suggest that targeting CS in addition to the RBD of S protein by sdAbs could serve as a viable option to reduce SARS-CoV2 infectivity and that proteolytic processing of the viral S protein is critical for infection."
932,10102020108200,"The use of imaging data has been reported to be useful for rapid diagnosis of COVID-19. Although computed tomography (CT) scans show a variety of signs caused by the viral infection, given a large amount of images, these visual features are difficult and can take a long time to be recognized by radiologists. Artificial intelligence methods for automated classification of COVID-19 on CT scans have been found to be very promising. However, current investigation of pretrained convolutional neural networks (CNNs) for COVID-19 diagnosis using CT data is limited. This study presents an investigation on 16 pretrained CNNs for classification of COVID-19 using a large public database of CT scans collected from COVID-19 patients and non-COVID-19 subjects. The results show that, using only 6 epochs for training, the CNNs achieved very high performance on the classification task. Among the 16 CNNs, DenseNet-201, which is the deepest net, is the best in terms of accuracy, balance between sensitivity and specificity, [Formula: see text] score, and area under curve. Furthermore, the implementation of transfer learning with the direct input of whole image slices and without the use of data augmentation provided better classification rates than the use of data augmentation. Such a finding alleviates the task of data augmentation and manual extraction of regions of interest on CT images, which are adopted by current implementation of deep-learning models for COVID-19 classification."
933,10072020079610,"We report the experience of prone ventilation in selected patients treated with helmet non-invasive ventilation (NIV) continuous positive airway pressure (CPAP) for acute respiratory failure in COVID-19 pneumonia. Preliminary results showed an improvement in the PaO(2) value and PaO(2)/FiO(2) ratio after 1 hour of prone ventilation. No variation of the lung ultrasound pattern before and after prone ventilation has been detected. At the time of writing, we attempted proning with helmet NIV CPAP in 10 patients. In 4 out of 10 patients, the attempt failed due to lack of compliance of the patient, scarce pain control even with ongoing treatment and refusal by the patient to prone positioning."
934,10162021049779,"There is a worldwide need for reagents to perform SARS-CoV-2 detection. Some laboratories have implemented kit-free protocols, but many others do not have the capacity to develop these and/or perform manual processing. We provide multiple workflows for SARS-CoV-2 nucleic acid detection in clinical samples by comparing several commercially available RNA extraction methods: QIAamp Viral RNA Mini Kit (QIAgen), RNAdvance Blood/Viral (Beckman) and Mag-Bind Viral DNA/RNA 96 Kit (Omega Bio-tek). We also compared One-step RT-qPCR reagents: TaqMan Fast Virus 1-Step Master Mix (FastVirus, ThermoFisher Scientific), qPCRBIO Probe 1-Step Go Lo-ROX (PCR Biosystems) and Luna(®) Universal Probe One-Step RT-qPCR Kit (Luna, NEB). We used primer-probes that detect viral N (EUA CDC) and RdRP (PHE guidelines). All RNA extraction methods provided similar results. FastVirus and Luna proved most sensitive. N detection was more reliable than that of RdRP, particularly in samples with low viral titres. Importantly, we demonstrate that treatment of nasopharyngeal swabs with 70 degrees for 10 or 30 min, or 90 degrees for 10 or 30 min (both original variant and B 1.1.7) inactivates SARS-CoV-2 employing plaque assays, and that it has minimal impact on the sensitivity of the qPCR in clinical samples. These findings make SARS-CoV-2 testing portable to settings that do not have CL-3 facilities. In summary, we provide several testing pipelines that can be easily implemented in other laboratories and have made all our protocols and SOPs freely available at https://osf.io/uebvj/."
935,10112020112281,"BACKGROUND Nutrition plays a major part in the growth and well-being of a child and forms the basis of their existence. A global pandemic like COVID19 poses some serious questions and challenges in the minds of practicing pediatricians as what support to offer our children, theirparents and carers-alleviating their anxiety about their child's diet and nutrition, that is critical at this time of crisis. Although the evidence for pediatric nutrition and COVID19 is not strong, this article aims to critically look into pediatric nutrition during COVID19 pandemic and bring the most recent evidence into limelight and making the right choices with pediatric nutrition. METHODS We performed a search on recent literature using the search terms ""Covid19"" + ""Children"" + ""Nutrition"" to analyze the current evidence supporting nutrition as a stimulant for covid19. A review article based on the above search results was written to highlight the importance of nutrition during this pandemic. RESULTS Strong recommendations remain unchanged for breast feeding, healthy complimentary feeding, use of supplemental formula where appropriate, Oral nutritional supplements, Zinc, n-3& n- 6 fatty acids, probiotics all have a certain role to play as a stimulant for Covid19 in children. CONCLUSION Current evidence emphasizes the use of additional nutritional supplements especially in the ""at risk"" groups, low socio-economic status and children with chronic medical problems. Paediatric nutrition should never be overlooked and ""one size does not fit all"" as every child is different and their individual nutritional needs vary. This review points at the importance nutrition as a stimulant to covid19 in the pediatric population."
936,10052020055681,"Coumarins represent well-established structures to introduce fluorescence into tool compounds for biochemical investigations. They are valued for their small size, chemical stability and accessibility as well as their tunable photochemical properties. As components of fluorophore/quencher pairs or FRET donor/acceptor pairs, coumarins have frequently been applied in substrate mapping approaches for serine and cysteine proteases. This review also focuses on the incorporation of coumarins into the side chain of amino acids and the exploitation of the resulting fluorescent amino acids for the positional profiling of protease substrates. The protease-inhibiting properties of certain coumarin derivatives and the utilization of coumarin moieties to assemble activity-based probes for serine and cysteine protease are discussed as well."
937,10062020063691,"Here we present results from a survey on anti-SARS-CoV-2 seroprevalence in healthy blood donors from a low incidence COVID-19 area (Apulia region, South Eastern Italy). Among 904 subjects tested, only in 9 cases (0.99%) antibodies against SARS-CoV-2 were demonstrated. All the 9 seropositive patients were negative for the research of viral RNA by RT-PCR in nasopharyngeal swab. These data, along with those recently reported from other countries, clearly show that we are very far from herd immunity and that the containment measures are at the moment the only realistic instrument we have to slow the spread of the pandemic."
938,10122020124291,"Abstract The manufacturing process for single-point diamond turning germanium (Ge) can be complex when it comes to freeform IR optics. The multi-variant problem requires an operator to understand that the machining input parameters and choice of tooling will dictate the efficiency of generating surfaces with the appropriate tolerances. Ge is a brittle material and exhibits surface fracture when diamond turned. However, with the introduction of a negatively raked tool, surface fracture can be suppressed such that plastic flow of the material is possible. This paper focuses on the application and evaluation of machine learning methods to better assist the prediction of surface roughness parameters in Ge and provides a comparison with a well-understood ductile material, copper (Cu). Preliminary results show that both classic machine learning (ML) methods and artificial neural network (ANN) models offer improved predictive capability when compared with analytical prediction of surface roughness for both materials. Significantly, ML and ANN models were able to perform well for both Ge, a brittle material prone to surface fracture, and the more ductile Cu. ANN models offered the best prediction tool overall with minimal error. From a computational perspective, both ML and ANN models were able to achieve good results with smaller datasets than typical for many ML applications—which is beneficial since diamond turning can be costly."
939,100720200713105,"BACKGROUND: The coronavirus disease 2019 (COVID‐19) epidemic affected blood collection in Guangzhou, China. STUDY DESIGN AND METHODS: This paper included three studies. The observational study reported the trends of blood collection during the epidemic in Guangzhou, China. The cross‐sectional survey investigated factors influencing blood donation during the COVID‐19 epidemic, and a self‐administered questionnaire was given to 1,584 street whole blood donors (SWBDs) who donated during the epidemic. The randomized controlled trial involved 19,491 SWBDs who donated in 2019 but did not donate during the epidemic. Trial participants were randomly assigned to two intervention groups: group 1 completed Questionnaire 1, which contained precautionary measures in response to COVID‐19 and other messages about blood donation during the epidemic; and group 2 completed Questionnaire 2, which did not include this information. A control group did not receive any questionnaire. RESULTS: As measures implemented, the number of blood donors increased accordingly. Both first‐time and repeat SWBDs perceived the same level of blood need and donated blood because it would save lives. SWBDs who completed Questionnaire 1 expressed a greater intention to donate during the epidemic. Enabling blood donors to perceive a higher level of blood need and a lower level of COVID‐19 infection risk related to blood donation mobilized experienced SWBDs to donate within three weeks. Intention‐to‐treat analyses and average‐treatment‐effect‐on‐the‐treated estimations confirmed that Questionnaire 1 could motivate SWBDs to actually donate blood. CONCLUSION: Various measures could ease blood shortage during the COVID‐19 epidemic. Administration of Questionnaire 1 could increase blood donations during the epidemic. This article is protected by copyright. All rights reserved."
940,10082020082435,"The helping relationship between a client and a practitioner is often described as the heart and soul in social work. This research explored the helping relationship between social workers and clients (the clients were mothers) in the context of public social services in Israel. The results presented here are part of a larger ethnographic study that included interviews with 14 social workers, 20 mothers who are clients, and extensive participant observations and textual analysis. Presented in this article are the results pertaining to the essential elements of the helping relationship as perceived by the research participants. Social workers and clients pointed to similar elements that comprise a good helping relationship: love and support; trust and feeling safe; listening and feeling understood; making an effort to help; humanness, compassion, and sensitivity; availability, continuity, and being there when needed; and chemistry. Participants' accounts exemplify the importance and centrality of the helping relationship in social work. The article concludes with a discussion of the study's implications for practice, policy, and research."
941,10032020030615,"Many patients are treated in intensive care units daily, often over a long period of time. Sleep plays a role that should not be underestimated for these patients. Sleep disorders are a relevant problem for intensive care patients and lead to a higher prevalence of delirium in these patients and thus to a longer length of stay in the intensive care unit and to a higher mortality. This article tries to show the causes of sleep disorders in intensive care medicine and possible strategies for avoiding sleep disorders in intensive care patients."
942,10122020122838,"Candida auris, a multidrug-resistant fungal pathogen, is responsible for the recent global outbreaks in hospitalized and long-term care patients with significant mortality. A new study by Bruno et al. delineates innate host immune responses against C. auris and identifies critical roles for fungal mannans and mannoproteins."
943,10112020114828,"INTRODUCTION: : The presence of COVID-19 infection may increase the risk of thrombotic events including ischemic strokes. Whilst a number of recent reports suggest that COVID-19 associated stroke tends to be severe, there is limited data on the effects of COVID-19 in prospective registries. PATIENT AND METHODS: : To determine how COVID-19 infection may affect cerebrovascular disease, we evaluated the ischemic stroke sub-types, clinical course and outcomes prior to and during the pandemic in Qatar. The Hamad General Hospital (HGH) stroke database was interrogated for stroke admissions during the last 4 months of 2019 and January-May 2020. RESULTS: : In Qatar the number of confirmed cases of COVID-19 increased from only 2 in February to 779 in March, 12,628 in April and 45,501 in May. Stroke admissions to HGH declined marginally from an average of 97/month for six pre-COVID months to 72/month in March – May. There were 32 strokes that were positive for COVID-19. When compared to non-COVID-19 stroke during the three months of the pandemic, COVID-19 patients were younger with significantly lower rates of hypertension, diabetes and dyslipidemia. COVID-19 positive patients had more cortical strokes (34.4% vs 5.6%; p= 0.001), severe disease (NIHSS >10: 34.4% vs 16.7%; p=0.001) prolonged hospitalization and fewer with good recovery (mRS 0-2: 28.1% vs 51.9%; p= 0.001). CONCLUSIONS: : When compared to six pre-COVID-19 months, the number of ischemic stroke admissions during the three months of the pandemic declined marginally. COVID-19 positive patients were more likely to have a large cortical stroke with severe symptoms and poor outcome."
944,10092020097787,"Wildlife vaccination is of urgent interest to reduce disease-induced extinction and zoonotic spillover events. However, several challenges complicate its application to wildlife. For example, vaccines rarely provide perfect immunity. While some protection may seem better than none, imperfect vaccination can present epidemiological, ecological, and evolutionary challenges. While anti-infection and antitransmission vaccines reduce parasite transmission, antidisease vaccines may undermine herd immunity, select for increased virulence, or promote spillover. These imperfections interact with ecological and logistical constraints that are magnified in wildlife, such as poor control and substantial trait variation within and among species. Ultimately, we recommend approaches such as trait-based vaccination, modeling tools, and methods to assess community- and ecosystem-level vaccine safety to address these concerns and bolster wildlife vaccination campaigns."
945,10072020076523,"The most effective way to stem the spread of a pandemic such as coronavirus disease 2019 (COVID-19) is social distancing, but the introduction of such measures is hampered by the fact that a sizeable part of the population fails to see their need. Three studies conducted during the mass spreading of the virus in the United States toward the end of March 2020 show that this results partially from people’s misperception of the virus’s exponential growth in linear terms and that overcoming this bias increases support for social distancing. Study 1 shows that American participants mistakenly perceive the virus’s exponential growth in linear terms (conservatives more so than liberals). Studies 2 and 3 show that instructing people to avoid the exponential growth bias significantly increases perceptions of the virus’s growth and thereby increases support for social distancing. Together, these results show the importance of statistical literacy to recruit support for fighting pandemics such as the coronavirus."
946,10102020107133,"Angiotensin-converting enzyme 2 (ACE2) is the entry receptor for SARS-CoV-2, and recombinant ACE2 decoys are being evaluated as new antiviral therapies. We designed and tested an antibody-like ACE2-Fc fusion protein, which has the benefit of long pharmacological half-life and the potential to facilitate immune clearance of the virus. Out of a concern that the intrinsic catalytic activity of ACE2 may unintentionally alter the balance of its hormonal substrates and cause adverse cardiovascular effects in treatment, we performed a mutagenesis screening for inactivating the enzyme. Three mutants, R273A, H378A and E402A, completely lost their enzymatic activity for either surrogate or physiological substrates. All of them remained capable of binding SARS-CoV-2 and could suppress the transduction of a pseudotyped virus in cell culture. This study established new ACE2-Fc candidates as antiviral treatment for SARS-CoV-2 without potentially harmful side effects from ACE2's catalytic actions toward its vasoactive substrates."
947,10042020040533,"Feature engineering usually needs to excavate dense-and-implicit cross features from multi-filed sparse data. Recently, many state-of-the-art models have been proposed to achieve low-order and high-order feature interactions. However, most of them ignore the importance of cross features and fail to suppress the negative impact of useless features. In this paper, a novel multi-scale feature-crossing attention network (MsFcNET) is proposed to extract dense-and-implicit cross features and learn their importance in the different scales. The model adopts the DIA-LSTM units to construct a new attention calibration architecture, which can adaptively adjust the weights of features in the process of feature interactions. On the other hand, it also integrates a multi-scale feature-crossing module to strengthen the representation ability of cross features from multi-field sparse data. The extensive experimental results on three real-world prediction datasets demonstrate that our proposed model yields superior performance compared with the other state-of-the-art models."
948,10102020100884,"In today’s global competitive environment, firms are carried out various activities in order to increase their effectiveness. Performance measurement is a critical assessment tool to improve the business effectiveness. Malmquist total factor productivity calculation is an important method used to determine the success levels of firms. Various output and input data are used in this method. Accordingly, the evaluating the performances of the firms in the textile sector, which are among the top first and second 500 companies declared yearly by the Istanbul Chamber of Industry (ISO), have been calculated through the Malmquist total factor productivity index. Data from seventeen firms are used in the study based on from 2014 to 2018 years. Net assets, equity capital and employee numbers are selected as input factors. And also, net sales, gross value added, pre-tax profit and export data are selected as output factors."
949,10152021038422,"BACKGROUND: The recent outbreak of COVID-19 has impacted adversely upon the mental health of millions of people worldwide. Impacts on the mental health conditions and the associated predictors relating to adults in Pakistan, the fifth most populous country in the world, during the COVID-19 remain understudied. Our aim was to investigate distress, anxiety, and overall mental health and their associated predictors among Pakistani adults in this pandemic. We specifically examine mental health issues based on the distance from the epicenter, (a predictor that has revealed opposing evidence in other countries) based on the theories of typhoon eye effect and ripple effect. The sample consisted of 601 adults who were surveyed online about 2.5 months into the outbreak across Pakistan with varying distances from the epicenter of COVID-19 of Karachi. RESULTS: The results showed that 9.2 and 19.0% of the participants surpassed the cut-off criteria for distress and anxiety disorders, respectively. Overall, the distance from the epicenter positively predicted the mental health of adults in Pakistan, and family size negatively moderated this effect. The distance from the epicenter negatively predicted distress and anxiety disorders for adults in large families, which are quite common in Pakistan. CONCLUSION: The evidence of the study interestingly finds that the prediction of the mental health of people by their distance from the epicenter depends on family size. The evidence of this study can help to provide initial indicators for mental health care providers to screen vulnerable groups in Pakistan, a populous country that continues struggling to cope with the COVID-19 pandemic."
950,10162021048467,"The longevity of COVID-19 as a global pandemic, and the devastating effects it has had on certain subsets of individuals thus far has highlighted the importance of identifying blood-based biomarkers associated with disease severity. We employed computational and transcriptome analyses of publicly available datasets from PBMCs from 126 patients with COVID-19 admitted to ICU (n=50), COVID-19 not admitted to ICU (n=50), non-COVID-19 admitted to ICU (n=16) and non-COVID-19 not admitted to ICU (n=10), and utilized the Gencode V33 assembly to analyze protein coding mRNA and long noncoding RNA (lncRNA) transcriptomes in the context of disease severity. Our data identified several aberrantly expressed mRNA and lncRNA based biomarkers associated with SARS-CoV-2 severity, which in turn significantly affected canonical, upstream, and disease functions in each group of patients. Immune, interferon, and antiviral responses were severely suppressed in COVID-19 admitted to ICU versus COVID-19 who were not admitted to ICU. Our data suggests a possible therapeutic approach for severe COVID-19 through administration of interferon therapy. Delving further into these biomarkers, roles and their implications on the onset and disease severity of COVID-19 could play a crucial role in patient stratification and identifying varied therapeutic options with diverse clinical implications."
951,10162021047754,"BACKGROUND: The COVID-19 pandemic has led to a notable increase in telemedicine adoption. However, the impact of the pandemic on telemedicine use at a population level in rural and remote settings remains unclear. OBJECTIVE: This study aimed to evaluate changes in the rate of telemedicine use among rural populations and identify patient characteristics associated with telemedicine use prior to and during the pandemic. METHODS: We conducted a repeated cross-sectional study on all monthly and quarterly rural telemedicine visits from January 2012 to June 2020, using administrative data from Ontario, Canada. We compared the changes in telemedicine use among residents of rural and urban regions of Ontario prior to and during the pandemic. RESULTS: Before the pandemic, telemedicine use was steadily low in 2012-2019 for both rural and urban populations but slightly higher overall for rural patients (11 visits per 1000 patients vs 7 visits per 1000 patients in December 2019, P<.001). The rate of telemedicine visits among rural patients significantly increased to 147 visits per 1000 patients in June 2020. A similar but steeper increase (P=.15) was observed among urban patients (220 visits per 1000 urban patients). Telemedicine use increased across all age groups, with the highest rates reported among older adults aged ≥65 years (77 visits per 100 patients in 2020). The proportions of patients with at least 1 telemedicine visit were similar across the adult age groups (n=82,246/290,401, 28.3% for patients aged 18-49 years, n=79,339/290,401, 27.3% for patients aged 50-64 years, and n=80,833/290,401, 27.8% for patients aged 65-79 years), but lower among younger patients <18 years (n=23,699/290,401, 8.2%) and older patients ≥80 years (n=24,284/290,401, 8.4%) in 2020 (P<.001). There were more female users than male users of telemedicine (n=158,643/290,401, 54.6% vs n=131,758/290,401, 45.4%, respectively, in 2020; P<.001). There was a significantly higher proportion of telemedicine users residing in relatively less rural than in more rural regions (n=261,814/290,401, 90.2% vs n=28,587/290,401, 9.8%, respectively, in 2020; P<.001). CONCLUSIONS: Telemedicine adoption increased in rural and remote areas during the COVID-19 pandemic, but its use increased in urban and less rural populations. Future studies should investigate the potential barriers to telemedicine use among rural patients and the impact of rural telemedicine on patient health care utilization and outcomes."
952,10092020096499,"Subcapsular liver hematoma (SLH) is a rare complication of HELLP (hemolysis, elevated liver enzymes, low platelets) syndrome. We report a previously healthy 16-year-old female presenting with pre-eclampsia requiring emergent C-section, who developed immediate postoperative bleeding and abdominal distention. Abdominal computed tomography angiography (CTA) revealed a large encapsulated liver hematoma with active extravasation. The patient was successfully treated with a multidisciplinary approach with medical and surgical management."
953,10152021037711,"To better tackle diseases and sustain healthy ecosystems, One Health programs must efficiently bridge health in humans, domestic/livestock species, wild animals and plants, agriculture/aquaculture, and the environment. The Smithsonian Institution proposes to address this by considering ‘health' in a broad sense – the absence of undue pathogens and unnecessary stress for any organisms as well as access to good living conditions in functional environments. Considering the interconnectedness of all life forms, the Smithsonian plans to create a framework that will integrate cultural, social, and educational components into health research on humans, animals, plants, or ecosystems. The objectives of this perspective article are to (1) propose an innovative framework to support an interconnected/integrated approach to health and (2) provide examples fostering impactful collaborations on One Health research and education. Based on the core strengths of the Smithsonian (multidisciplinary research, outreach and education programs, libraries/archives, and collections) and central institutional support, this framework has the potential to extend existing health-related projects, address new needs and situations (e.g., response to pandemics), provide invaluable resources to inform policy and decision makers, and educate all audiences globally."
954,10172021053920,"Despite over 140 million SARS-CoV-2 infections worldwide since the beginning of the pandemic, relatively few confirmed cases of SARS-CoV-2 reinfection have been reported. While immunity from SARS-CoV-2 infection is probable, at least in the short term, few studies have quantified the reinfection risk. To our knowledge, this is the first systematic review to synthesise the evidence on the risk of SARS-CoV-2 reinfection over time. A standardised protocol was employed, based on Cochrane methodology. Electronic databases and preprint servers were searched from 1 January 2020 to 19 February 2021. Eleven large cohort studies were identified that estimated the risk of SARS-CoV-2 reinfection over time, including three that enrolled healthcare workers and two that enrolled residents and staff of elderly care homes. Across studies, the total number of PCR-positive or antibody-positive participants at baseline was 615,777, and the maximum duration of follow-up was more than 10 months in three studies. Reinfection was an uncommon event (absolute rate 0%-1.1%), with no study reporting an increase in the risk of reinfection over time. Only one study estimated the population-level risk of reinfection based on whole genome sequencing in a subset of patients; the estimated risk was low (0.1% [95% CI: 0.08-0.11%]) with no evidence of waning immunity for up to 7 months following primary infection. These data suggest that naturally acquired SARS-CoV-2 immunity does not wane for at least 10 months post-infection. However, the applicability of these studies to new variants or to vaccine-induced immunity remains uncertain."
955,10062020063849,"Despite dramatic reductions in the rates of bacteremia and meningitis since the 1980s, febrile illness in children younger than 36 months continues to be a concern with potentially serious consequences. Factors that suggest serious infection include age younger than one month, poor arousability, petechial rash, delayed capillary refill, increased respiratory effort, and overall physician assessment. Urinary tract infections are the most common serious bacterial infection in children younger than three years, so evaluation for such infections should be performed in those with unexplained fever. Abnormal white blood cell counts have poor sensitivity for invasive bacterial infections; procalcitonin and C-reactive protein levels, when available, are more informative. Chest radiography is rarely recommended for children older than 28 days in the absence of localizing signs. Lumbar puncture is not recommended for children older than three months without localizing signs; it may also be considered for those from one to three months of age with abnormal laboratory test results. Protocols such as Step-by-Step, Laboratory Score, or the Rochester algorithms may be helpful in identifying low-risk patients. Rapid influenza testing and tests for coronavirus disease 2019 (COVID-19) may be of value when those diseases are circulating. When empiric treatment is appropriate, suggested antibiotics include ceftriaxone or cefotaxime for infants one to three months of age and ampicillin with gentamicin or with cefotaxime for neonates. For children three months to three years of age, azithromycin or amoxicillin is recommended if pneumonia is suspected; for urinary infections, suggested antibiotics are cefixime, amoxicillin/clavulanate, or trimethoprim/sulfamethoxazole. Choice of antibiotics should reflect local patterns of microbial resistance."
956,10052020055859,"Targeted contact-tracing through mobile phone apps has been proposed as an instrument to help contain the spread of COVID-19 and manage the lifting of nation-wide lockdowns currently in place in USA and Europe. However, there is an ongoing debate on its potential efficacy, especially in the light of region-specific demographics. We built an expanded SIR model of COVID-19 epidemics that accounts for region-specific population densities, and we used it to test the impact of a contact-tracing app in a number of scenarios. Using demographic and mobility data from Italy and Spain, we used the model to simulate scenarios that vary in baseline contact rates, population densities and fraction of app users in the population. Our results show that, in support of efficient isolation of symptomatic cases, app-mediated contact-tracing can improve containment and achieve successful epidemic mitigation even with relatively small fraction of the population using it, and, with increasing penetrance of its adoption, suppression. However, when regional differences in population density are taken into consideration, the epidemic can be significantly harder to contain in higher density areas, highlighting potential limitations of this intervention in specific contexts. This work corroborates previous results in favor of app-mediated contact-tracing as mitigation measure for COVID-19, and draw attention on the importance of region-specific demographic and mobility factors to achieve maximum efficacy in containment policies."
957,101620210410081,"BACKGROUND: Given the scale of the ongoing COVID-19 pandemic, the development of vaccines based on different platforms is essential, particularly in light of emerging viral variants, the absence of information on vaccine-induced immune durability, and potential paediatric use. We aimed to assess the safety and immunogenicity of an MF59-adjuvanted subunit vaccine for COVID-19 based on recombinant SARS-CoV-2 spike glycoprotein stabilised in a pre-fusion conformation by a novel molecular clamp (spike glycoprotein-clamp [sclamp]). METHODS: We did a phase 1, double-blind, placebo-controlled, block-randomised trial of the sclamp subunit vaccine in a single clinical trial site in Brisbane, QLD, Australia. Healthy adults (aged ≥18 to ≤55 years) who had tested negative for SARS-CoV-2, reported no close contact with anyone with active or previous SARS-CoV-2 infection, and tested negative for pre-existing SARS-CoV-2 immunity were included. Participants were randomly assigned to one of five treatment groups and received two doses via intramuscular injection 28 days apart of either placebo, sclamp vaccine at 5 μg, 15 μg, or 45 μg, or one dose of sclamp vaccine at 45 μg followed by placebo. Participants and study personnel, except the dose administration personnel, were masked to treatment. The primary safety endpoints included solicited local and systemic adverse events in the 7 days after each dose and unsolicited adverse events up to 12 months after dosing. Here, data are reported up until day 57. Primary immunogenicity endpoints were antigen-specific IgG ELISA and SARS-CoV-2 microneutralisation assays assessed at 28 days after each dose. The study is ongoing and registered with ClinicalTrials.gov, NCT04495933. FINDINGS: Between June 23, 2020, and Aug 17, 2020, of 314 healthy volunteers screened, 120 were randomly assigned (n=24 per group), and 114 (95%) completed the study up to day 57 (mean age 32·5 years [SD 10·4], 65 [54%] male, 55 [46%] female). Severe solicited reactions were infrequent and occurred at similar rates in participants receiving placebo (two [8%] of 24) and the SARS-CoV-2 sclamp vaccine at any dose (three [3%] of 96). Both solicited reactions and unsolicited adverse events occurred at a similar frequency in participants receiving placebo and the SARS-CoV-2 sclamp vaccine. Solicited reactions occurred in 19 (79%) of 24 participants receiving placebo and 86 (90%) of 96 receiving the SARS-CoV-2 sclamp vaccine at any dose. Unsolicited adverse events occurred in seven (29%) of 24 participants receiving placebo and 35 (36%) of 96 participants receiving the SARS-CoV-2 sclamp vaccine at any dose. Vaccination with SARS-CoV-2 sclamp elicited a similar antigen-specific response irrespective of dose: 4 weeks after the initial dose (day 29) with 5 μg dose (geometric mean titre [GMT] 6400, 95% CI 3683–11 122), with 15 μg dose (7492, 4959–11 319), and the two 45 μg dose cohorts (8770, 5526–13 920 in the two-dose 45 μg cohort; 8793, 5570–13 881 in the single-dose 45 μg cohort); 4 weeks after the second dose (day 57) with two 5 μg doses (102 400, 64 857–161 676), with two 15 μg doses (74 725, 51 300–108 847), with two 45 μg doses (79 586, 55 430–114 268), only a single 45 μg dose (4795, 2858–8043). At day 57, 67 (99%) of 68 participants who received two doses of sclamp vaccine at any concentration produced a neutralising immune response, compared with six (25%) of 24 who received a single 45 μg dose and none of 22 who received placebo. Participants receiving two doses of sclamp vaccine elicited similar neutralisation titres, irrespective of dose: two 5 μg doses (GMT 228, 95% CI 146–356), two 15 μg doses (230, 170–312), and two 45 μg doses (239, 187–307). INTERPRETATION: This first-in-human trial shows that a subunit vaccine comprising mammalian cell culture-derived, MF59-adjuvanted, molecular clamp-stabilised recombinant spike protein elicits strong immune responses with a promising safety profile. However, the glycoprotein 41 peptide present in the clamp created HIV diagnostic assay interference, a possible barrier to widespread use highlighting the criticality of potential non-spike directed immunogenicity during vaccine development. Studies are ongoing with alternative molecular clamp trimerisation domains to ameliorate this response. FUNDING: Coalition for Epidemic Preparedness Innovations, National Health and Medical Research Council, Queensland Government, and further philanthropic sources listed in the acknowledgments."
